Units,CMGP_Cox_p1,CMGP_Cox_p2,CMGP_Cox_p3,Actual_Failure_Mode,DeepSurv_p1,DeepSurv_p2,DeepSurv_p3,DeepBranched_p1,DeepBranched_p2,DeepBranched_p3,NN_joint_p1,NN_joint_p2,NN_joint_p3
139.0,0.0,0.0,1.0,3.0,0.0533333333333333,0.0266666666666666,0.92,2.592785e-14,1.1514075e-12,1.0,0.0266666666666666,0.0266666666666666,0.9466666666666668
140.0,0.0,0.0,1.0,3.0,0.04,0.0,0.96,1.8516746e-12,3.8596837e-09,1.0,0.0,0.0133333333333333,0.9866666666666668
141.0,0.0,0.0,1.0,3.0,0.0533333333333333,0.0133333333333333,0.9333333333333332,1.0313205e-11,1.6689222e-08,1.0,0.0133333333333333,0.0666666666666666,0.92
142.0,0.0,0.0,1.0,3.0,0.0266666666666666,0.04,0.9333333333333332,4.3389808000000006e-16,1.7121663e-12,1.0,0.0266666666666666,0.04,0.9333333333333332
143.0,0.0,0.0,1.0,3.0,0.0533333333333333,0.0266666666666666,0.92,4.0812430000000004e-17,1.904598e-13,1.0,0.0,0.08,0.92
144.0,0.0,0.0,1.0,3.0,0.04,0.0266666666666666,0.9333333333333332,1.7144994e-12,3.7751815e-09,1.0,0.0133333333333333,0.0533333333333333,0.9333333333333332
145.0,0.0,0.0,1.0,3.0,0.04,0.0266666666666666,0.9333333333333332,3.826558e-13,8.2483614e-10,1.0,0.04,0.0666666666666666,0.8933333333333333
146.0,0.0,0.0,1.0,3.0,0.0133333333333333,0.0133333333333333,0.9733333333333334,1.521573e-11,2.0431106e-08,1.0,0.0,0.0533333333333333,0.9466666666666668
147.0,0.0,0.0,1.0,3.0,0.08,0.0266666666666666,0.8933333333333333,1.382348e-12,1.3990422e-09,1.0,0.0,0.0666666666666666,0.9333333333333332
148.0,0.0,0.0,1.0,3.0,0.04,0.0266666666666666,0.9333333333333332,1.8967691e-15,4.6712794e-12,1.0,0.0,0.0666666666666666,0.9333333333333332
149.0,0.0,0.0,1.0,3.0,0.0533333333333333,0.0133333333333333,0.9333333333333332,8.2734964e-13,1.8889261e-09,1.0,0.0266666666666666,0.0533333333333333,0.92
150.0,0.0,0.0,1.0,3.0,0.04,0.0533333333333333,0.9066666666666666,1.3543156e-13,5.32637e-12,1.0,0.0133333333333333,0.1066666666666666,0.88
